Customer ID,last_purchase,Frequency,Monetary,Recency,R_Score,F_Score,M_Score,RFM_Total,RFM_Code,Segment
16735.0,2011-09-22 11:49:00,14,6270.56,78,3,5,5,13,355,Champions
16736.0,2010-07-22 10:09:00,5,2956.56,505,1,4,4,9,144,At Risk
16737.0,2011-10-17 13:03:00,2,835.2,53,4,2,3,9,423,Potential Loyalists
16738.0,2011-02-15 09:46:00,1,3.75,297,2,2,1,5,221,Need Attention
16739.0,2011-06-16 09:17:00,2,786.43,176,3,2,3,8,323,Potential Loyalists
16740.0,2010-11-09 13:34:00,1,236.81,395,2,2,1,5,221,Need Attention
16741.0,2010-03-24 15:15:00,1,173.06,625,1,2,1,4,121,Lost
16742.0,2011-10-24 12:02:00,14,2852.61,46,4,5,4,13,454,Champions
16743.0,2011-11-10 13:13:00,14,4253.26,29,4,5,5,14,455,Champions
16744.0,2011-11-28 13:06:00,7,1304.76,11,5,4,4,13,544,Champions
16745.0,2011-09-14 11:58:00,17,7194.3,86,3,5,5,13,355,Champions
16746.0,2011-12-05 12:33:00,42,18066.4,4,5,5,5,15,555,Champions
16747.0,2011-11-02 11:37:00,2,836.06,37,4,2,3,9,423,Potential Loyalists
16748.0,2011-11-22 10:17:00,14,3637.33,17,5,5,5,15,555,Champions
16749.0,2010-04-27 13:06:00,2,4387.08,591,1,2,5,8,125,Need Attention
16750.0,2011-10-26 12:48:00,5,623.93,44,4,4,3,11,443,Loyal Customers
16751.0,2011-11-09 10:48:00,1,1764.72,30,4,2,4,10,424,Loyal Customers
16752.0,2010-12-02 12:18:00,1,415.0,372,2,2,2,6,222,Need Attention
16753.0,2011-10-12 13:14:00,1,223.92,58,4,2,1,7,421,Potential Loyalists
16754.0,2010-12-02 17:38:00,29,67502.47,372,2,5,5,12,255,Loyal Customers
16755.0,2011-08-17 13:21:00,7,2900.58,114,3,4,4,11,344,Loyal Customers
16756.0,2011-05-09 09:33:00,7,1312.37,214,2,4,4,10,244,Loyal Customers
16757.0,2011-01-25 11:59:00,2,270.48,318,2,2,1,5,221,Need Attention
16758.0,2011-10-05 14:47:00,1,369.34,65,3,2,2,7,322,Potential Loyalists
16759.0,2011-12-02 12:42:00,3,789.79,7,5,3,3,11,533,Loyal Customers
16760.0,2010-10-05 15:55:00,1,228.0,430,1,2,1,4,121,Lost
16761.0,2011-09-04 11:15:00,1,316.62,96,3,2,2,7,322,Potential Loyalists
16762.0,2011-11-20 11:43:00,3,1501.38,19,5,3,4,12,534,Loyal Customers
16763.0,2011-05-25 11:52:00,2,964.7,198,2,2,3,7,223,Need Attention
16764.0,2011-12-06 11:41:00,13,2799.25,3,5,5,4,14,554,Champions
16765.0,2011-02-18 15:41:00,2,454.75,294,2,2,2,6,222,Need Attention
16766.0,2011-03-11 15:22:00,2,1145.6,273,2,2,3,7,223,Need Attention
16767.0,2011-11-09 09:42:00,15,8073.8,30,4,5,5,14,455,Champions
16768.0,2011-10-23 10:38:00,9,1708.12,47,4,5,4,13,454,Champions
16769.0,2011-03-24 13:41:00,4,1141.75,260,2,4,3,9,243,At Risk
16770.0,2011-10-13 12:21:00,9,1932.13,57,4,5,4,13,454,Champions
16771.0,2011-11-06 13:28:00,10,3967.6,33,4,5,5,14,455,Champions
16772.0,2010-10-12 13:19:00,3,3723.55,423,1,3,5,9,135,At Risk
16773.0,2011-10-13 14:37:00,3,421.24,57,4,3,2,9,432,Potential Loyalists
16774.0,2011-10-03 12:41:00,8,1594.45,67,3,5,4,12,354,Loyal Customers
16775.0,2011-11-29 15:22:00,16,3056.89,10,5,5,5,15,555,Champions
16776.0,2011-10-10 13:04:00,2,619.85,60,3,2,3,8,323,Potential Loyalists
16777.0,2011-09-20 13:41:00,5,1307.76,80,3,4,4,11,344,Loyal Customers
16778.0,2011-09-26 13:48:00,2,245.94,74,3,2,1,6,321,Need Attention
16779.0,2011-12-07 14:54:00,53,33268.24,2,5,5,5,15,555,Champions
16780.0,2011-08-31 16:09:00,3,605.55,100,3,3,2,8,332,Potential Loyalists
16781.0,2010-12-02 14:26:00,2,934.25,372,2,2,3,7,223,Need Attention
16782.0,2011-11-29 13:20:00,38,10438.41,10,5,5,5,15,555,Champions
16783.0,2010-09-29 11:53:00,1,391.95,436,1,2,2,5,122,Need Attention
16784.0,2011-11-20 12:20:00,5,896.53,19,5,4,3,12,543,Loyal Customers
16785.0,2010-10-26 10:36:00,1,533.78,409,2,2,2,6,222,Need Attention
16786.0,2010-11-11 08:25:00,1,51.84,393,2,2,1,5,221,Need Attention
16787.0,2010-11-07 11:01:00,4,1035.43,397,2,4,3,9,243,At Risk
16788.0,2011-08-08 14:53:00,5,1950.3,123,3,4,4,11,344,Loyal Customers
16789.0,2011-12-01 15:12:00,1,80.8,8,5,2,1,8,521,Potential Loyalists
16790.0,2011-12-06 11:53:00,6,1545.62,3,5,4,4,13,544,Champions
16791.0,2011-11-10 19:12:00,15,4038.69,29,4,5,5,14,455,Champions
16792.0,2011-03-02 14:41:00,5,623.46,282,2,4,3,9,243,At Risk
16793.0,2011-10-13 15:08:00,1,243.84,57,4,2,1,7,421,Potential Loyalists
16794.0,2011-12-08 17:54:00,15,2090.91,1,5,5,4,14,554,Champions
16795.0,2010-12-09 14:08:00,3,2492.39,365,2,3,4,9,234,At Risk
16796.0,2011-09-11 14:01:00,1,305.62,89,3,2,2,7,322,Potential Loyalists
16797.0,2010-11-11 19:14:00,5,1827.77,393,2,4,4,10,244,Loyal Customers
16798.0,2010-06-03 19:01:00,3,848.71,554,1,3,3,7,133,At Risk
16799.0,2010-10-03 14:28:00,2,495.98,432,1,2,2,5,122,Need Attention
16800.0,2011-11-28 14:06:00,1,1201.49,11,5,2,3,10,523,Loyal Customers
16801.0,2011-06-29 15:33:00,4,1619.73,163,3,4,4,11,344,Loyal Customers
16802.0,2010-01-29 13:44:00,2,582.61,679,1,2,2,5,122,Need Attention
16803.0,2011-10-05 14:28:00,1,332.3,65,3,2,2,7,322,Potential Loyalists
16804.0,2011-11-16 16:43:00,3,536.99,23,4,3,2,9,432,Potential Loyalists
16805.0,2011-06-19 11:23:00,5,1097.24,173,3,4,3,10,343,Loyal Customers
16806.0,2011-08-28 15:27:00,4,801.49,103,3,4,3,10,343,Loyal Customers
16807.0,2011-07-20 12:00:00,6,2123.88,142,3,4,4,11,344,Loyal Customers
16808.0,2011-09-01 19:34:00,2,288.42,99,3,2,1,6,321,Need Attention
16809.0,2011-11-16 15:45:00,9,1727.43,23,4,5,4,13,454,Champions
16810.0,2011-05-31 15:32:00,2,842.04,192,2,2,3,7,223,Need Attention
16811.0,2011-12-05 11:39:00,2,547.07,4,5,2,2,9,522,Potential Loyalists
16812.0,2010-12-14 12:35:00,4,2392.0,360,2,4,4,10,244,Loyal Customers
16813.0,2011-12-01 14:03:00,10,1692.98,8,5,5,4,14,554,Champions
16814.0,2011-11-25 13:27:00,36,12499.71,14,5,5,5,15,555,Champions
16815.0,2010-09-12 10:59:00,2,410.97,453,1,2,2,5,122,Need Attention
16816.0,2011-08-28 14:16:00,4,417.06,103,3,4,2,9,342,Potential Loyalists
16817.0,2011-12-07 11:03:00,13,2804.9,2,5,5,4,14,554,Champions
16818.0,2011-11-29 10:41:00,11,3349.57,10,5,5,5,15,555,Champions
16819.0,2010-08-31 17:37:00,2,182.59,465,1,2,1,4,121,Lost
16820.0,2011-09-05 12:06:00,1,497.61,95,3,2,2,7,322,Potential Loyalists
16821.0,2010-11-23 10:04:00,1,113.35,381,2,2,1,5,221,Need Attention
16822.0,2010-01-22 14:22:00,1,181.39,686,1,2,1,4,121,Lost
16823.0,2011-04-26 15:00:00,7,2260.09,227,2,4,4,10,244,Loyal Customers
16824.0,2011-11-24 12:38:00,3,686.24,15,5,3,3,11,533,Loyal Customers
16825.0,2011-11-01 11:51:00,5,1826.89,38,4,4,4,12,444,Loyal Customers
16826.0,2011-10-19 14:05:00,1,341.7,51,4,2,2,8,422,Potential Loyalists
16827.0,2010-11-11 14:04:00,5,392.13,393,2,4,2,8,242,At Risk
16828.0,2011-09-07 15:10:00,2,128.5,93,3,2,1,6,321,Need Attention
16829.0,2011-07-06 10:48:00,2,513.32,156,3,2,2,7,322,Potential Loyalists
16830.0,2011-11-01 11:35:00,4,1207.5,38,4,4,3,11,443,Loyal Customers
16831.0,2010-05-24 09:08:00,1,91.8,564,1,2,1,4,121,Lost
16832.0,2011-06-08 15:36:00,5,417.61,184,3,4,2,9,342,Potential Loyalists
16833.0,2011-12-08 14:39:00,6,2409.04,1,5,4,4,13,544,Champions
16834.0,2011-04-26 09:37:00,2,898.96,227,2,3,3,8,233,At Risk
16835.0,2011-08-03 13:50:00,6,1538.41,128,3,4,4,11,344,Loyal Customers
16836.0,2011-10-31 10:05:00,4,782.37,39,4,4,3,11,443,Loyal Customers
16837.0,2011-11-08 14:27:00,11,3170.98,31,4,5,5,14,455,Champions
16838.0,2011-05-26 13:13:00,4,1159.61,197,2,4,3,9,243,At Risk
16839.0,2011-12-01 09:03:00,44,22310.49,8,5,5,5,15,555,Champions
16840.0,2010-04-15 15:48:00,2,139.85,603,1,3,1,5,131,At Risk
16841.0,2011-11-03 11:51:00,12,4006.06,36,4,5,5,14,455,Champions
16842.0,2011-08-31 10:42:00,3,1264.19,100,3,3,4,10,334,Loyal Customers
16843.0,2011-10-28 09:06:00,35,19571.43,42,4,5,5,14,455,Champions
16844.0,2010-05-26 10:29:00,2,614.34,562,1,3,2,6,132,At Risk
16845.0,2010-03-31 13:09:00,1,253.88,618,1,2,1,4,121,Lost
16846.0,2011-10-20 13:55:00,3,842.41,50,4,3,3,10,433,Loyal Customers
16847.0,2011-10-27 13:29:00,2,614.89,43,4,3,2,9,432,Potential Loyalists
16848.0,2011-10-18 08:42:00,4,1411.62,52,4,4,4,12,444,Loyal Customers
16849.0,2011-06-06 09:16:00,1,124.57,186,3,2,1,6,321,Need Attention
16850.0,2011-01-10 11:09:00,1,332.41,333,2,2,2,6,222,Need Attention
16851.0,2011-12-05 13:32:00,3,342.45,4,5,3,2,10,532,Loyal Customers
16852.0,2011-11-29 13:22:00,2,144.91,10,5,3,1,9,531,Potential Loyalists
16854.0,2010-10-18 16:31:00,2,1408.96,417,1,3,4,8,134,At Risk
16855.0,2011-11-16 12:03:00,2,328.4,23,4,3,2,9,432,Potential Loyalists
16856.0,2011-11-25 08:59:00,3,358.49,14,5,3,2,10,532,Loyal Customers
16857.0,2010-09-23 10:49:00,1,352.8,442,1,2,2,5,122,Need Attention
16858.0,2010-12-06 09:52:00,10,4668.28,368,2,5,5,12,255,Loyal Customers
16859.0,2011-07-18 12:19:00,7,1932.41,144,3,4,4,11,344,Loyal Customers
16860.0,2010-09-13 10:05:00,3,1610.62,452,1,3,4,8,134,At Risk
16861.0,2011-10-11 09:05:00,5,946.59,59,3,4,3,10,343,Loyal Customers
16862.0,2010-06-10 13:05:00,4,662.33,547,1,4,3,8,143,At Risk
16863.0,2011-11-08 15:26:00,3,998.52,31,4,3,3,10,433,Loyal Customers
16864.0,2010-10-01 16:16:00,2,409.25,434,1,3,2,6,132,At Risk
16865.0,2010-11-03 11:34:00,1,130.95,401,2,2,1,5,221,Need Attention
16866.0,2011-07-22 10:06:00,3,207.74,140,3,3,1,7,331,Potential Loyalists
16867.0,2010-01-19 09:11:00,1,76.74,689,1,2,1,4,121,Lost
16868.0,2010-11-10 13:17:00,3,393.39,394,2,3,2,7,232,At Risk
16869.0,2011-11-17 12:02:00,4,825.42,22,4,4,3,11,443,Loyal Customers
16870.0,2010-08-27 13:53:00,1,450.16,469,1,2,2,5,122,Need Attention
16871.0,2011-11-17 19:27:00,6,2812.34,22,4,4,4,12,444,Loyal Customers
16872.0,2011-09-23 16:05:00,6,1213.13,77,3,4,3,10,343,Loyal Customers
16873.0,2011-12-05 12:05:00,12,14617.39,4,5,5,5,15,555,Champions
16874.0,2010-11-25 13:08:00,1,217.74,379,2,2,1,5,221,Need Attention
16875.0,2011-10-03 13:39:00,11,4234.53,67,3,5,5,13,355,Champions
16876.0,2010-11-01 11:59:00,1,136.01,403,2,2,1,5,221,Need Attention
16877.0,2011-11-27 13:47:00,6,853.72,12,5,4,3,12,543,Loyal Customers
16878.0,2011-09-16 17:39:00,1,13.3,84,3,2,1,6,321,Need Attention
16880.0,2011-11-09 11:33:00,8,1840.86,30,4,5,4,13,454,Champions
16881.0,2011-10-04 10:33:00,1,432.0,66,3,2,2,7,322,Potential Loyalists
16882.0,2011-10-04 10:42:00,3,705.12,66,3,3,3,9,333,Potential Loyalists
16883.0,2011-06-05 12:51:00,19,2396.59,187,3,5,4,12,354,Loyal Customers
16884.0,2011-11-02 11:52:00,4,1073.92,37,4,4,3,11,443,Loyal Customers
16885.0,2011-11-24 13:40:00,4,710.74,15,5,4,3,12,543,Loyal Customers
16886.0,2010-09-09 15:08:00,1,134.0,456,1,2,1,4,121,Lost
16887.0,2011-11-04 14:07:00,3,660.72,35,4,3,3,10,433,Loyal Customers
16888.0,2010-11-04 12:39:00,3,437.15,400,2,3,2,7,232,At Risk
16889.0,2011-05-29 11:05:00,6,2530.9,194,2,4,4,10,244,Loyal Customers
16890.0,2010-08-20 11:23:00,3,285.41,476,1,3,1,5,131,At Risk
16891.0,2011-12-08 11:15:00,11,2056.82,1,5,5,4,14,554,Champions
16892.0,2011-12-08 13:18:00,7,762.1,1,5,4,3,12,543,Loyal Customers
16893.0,2010-12-08 12:06:00,2,401.77,366,2,3,2,7,232,At Risk
16894.0,2010-07-25 15:43:00,3,1324.06,502,1,3,4,8,134,At Risk
16895.0,2011-10-06 12:15:00,5,1121.42,64,3,4,3,10,343,Loyal Customers
16896.0,2010-06-02 15:40:00,1,103.95,555,1,2,1,4,121,Lost
16897.0,2011-02-13 15:02:00,2,289.78,299,2,3,1,6,231,At Risk
16898.0,2011-11-13 15:44:00,5,1016.37,26,4,4,3,11,443,Loyal Customers
16899.0,2011-12-02 12:03:00,8,1721.02,7,5,5,4,14,554,Champions
16900.0,2011-11-23 10:32:00,3,887.11,16,5,3,3,11,533,Loyal Customers
16901.0,2009-12-10 16:30:00,1,204.26,729,1,2,1,4,121,Lost
16902.0,2011-08-15 14:17:00,1,1706.88,116,3,2,4,9,324,Potential Loyalists
16903.0,2011-11-10 15:32:00,3,1062.28,29,4,3,3,10,433,Loyal Customers
16904.0,2011-12-05 13:10:00,21,5132.37,4,5,5,5,15,555,Champions
16905.0,2011-12-04 14:01:00,17,5034.15,5,5,5,5,15,555,Champions
16906.0,2011-09-19 11:49:00,7,1448.8,81,3,4,4,11,344,Loyal Customers
16907.0,2011-11-10 18:04:00,9,1707.9,29,4,5,4,13,454,Champions
16908.0,2009-12-17 13:35:00,1,252.59,722,1,2,1,4,121,Lost
16909.0,2011-09-28 16:45:00,1,379.14,72,3,2,2,7,322,Potential Loyalists
16910.0,2011-12-05 12:51:00,8,1510.06,4,5,5,4,14,554,Champions
16911.0,2010-03-14 12:18:00,2,255.25,635,1,3,1,5,131,At Risk
16912.0,2011-11-11 12:18:00,15,4480.31,28,4,5,5,14,455,Champions
16913.0,2011-02-22 12:56:00,3,423.91,290,2,3,2,7,232,At Risk
16914.0,2011-11-03 15:27:00,1,208.46,36,4,2,1,7,421,Potential Loyalists
16915.0,2011-11-30 16:39:00,11,1543.18,9,5,5,4,14,554,Champions
16916.0,2011-11-16 12:08:00,4,1123.4,23,4,4,3,11,443,Loyal Customers
16917.0,2011-03-08 11:55:00,2,1857.83,276,2,3,4,9,234,At Risk
16918.0,2011-10-21 12:50:00,16,3213.29,49,4,5,5,14,455,Champions
16919.0,2011-07-06 13:35:00,24,5125.91,156,3,5,5,13,355,Champions
16920.0,2010-10-24 14:07:00,1,355.45,411,1,2,2,5,122,Need Attention
16921.0,2011-10-09 16:22:00,3,446.67,61,3,3,2,8,332,Potential Loyalists
16922.0,2010-05-16 11:24:00,1,611.08,572,1,2,2,5,122,Need Attention
16923.0,2011-11-27 13:00:00,32,13378.36,12,5,5,5,15,555,Champions
16924.0,2011-11-18 12:53:00,3,846.75,21,4,3,3,10,433,Loyal Customers
16925.0,2010-06-17 15:03:00,1,125.65,540,1,2,1,4,121,Lost
16926.0,2010-12-03 13:42:00,5,1421.35,371,2,4,4,10,244,Loyal Customers
16927.0,2011-08-16 11:10:00,3,543.05,115,3,3,2,8,332,Potential Loyalists
16928.0,2011-09-20 15:10:00,29,4113.23,80,3,5,5,13,355,Champions
16929.0,2011-12-06 08:37:00,7,1295.39,3,5,4,4,13,544,Champions
16930.0,2011-11-13 16:13:00,3,380.55,26,4,3,2,9,432,Potential Loyalists
16931.0,2011-12-04 13:15:00,23,5233.62,5,5,5,5,15,555,Champions
16932.0,2011-10-17 14:12:00,3,440.71,53,4,3,2,9,432,Potential Loyalists
16933.0,2011-12-08 12:54:00,9,3181.25,1,5,5,5,15,555,Champions
16934.0,2011-10-16 12:40:00,6,2110.99,54,4,4,4,12,444,Loyal Customers
16935.0,2010-11-23 09:16:00,3,535.1,381,2,3,2,7,232,At Risk
16936.0,2011-11-14 11:04:00,2,551.17,25,4,3,2,9,432,Potential Loyalists
16937.0,2010-07-28 17:56:00,1,202.1,499,1,2,1,4,121,Lost
16938.0,2011-12-01 10:20:00,9,7043.18,8,5,5,5,15,555,Champions
16939.0,2010-08-08 12:24:00,3,449.0,488,1,3,2,6,132,At Risk
16940.0,2011-10-18 13:15:00,8,6427.66,52,4,5,5,14,455,Champions
16941.0,2010-04-07 11:13:00,1,33.0,611,1,2,1,4,121,Lost
16942.0,2011-11-27 12:40:00,9,1920.59,12,5,5,4,14,554,Champions
16943.0,2011-05-12 11:57:00,5,1299.49,211,2,4,4,10,244,Loyal Customers
16944.0,2010-04-09 11:03:00,1,101.36,609,1,2,1,4,121,Lost
16945.0,2011-11-18 11:39:00,33,8548.16,21,4,5,5,14,455,Champions
16946.0,2010-11-21 14:06:00,5,1222.04,383,2,4,3,9,243,At Risk
16947.0,2011-04-18 09:38:00,5,955.21,235,2,4,3,9,243,At Risk
16948.0,2011-07-24 12:46:00,7,868.77,138,3,4,3,10,343,Loyal Customers
16949.0,2011-12-06 11:07:00,6,1286.27,3,5,4,4,13,544,Champions
16950.0,2011-10-14 09:06:00,10,3784.37,56,4,5,5,14,455,Champions
16951.0,2011-07-28 12:05:00,3,1277.75,134,3,3,4,10,334,Loyal Customers
16952.0,2011-08-22 13:03:00,5,798.78,109,3,4,3,10,343,Loyal Customers
16953.0,2011-11-09 15:54:00,1,20.8,30,4,2,1,7,421,Potential Loyalists
16954.0,2011-12-09 09:46:00,20,6081.88,0,5,5,5,15,555,Champions
16955.0,2011-06-08 10:36:00,6,1309.41,184,3,4,4,11,344,Loyal Customers
16956.0,2011-11-22 08:56:00,1,308.74,17,5,2,2,9,522,Potential Loyalists
16957.0,2011-04-14 13:56:00,2,416.64,239,2,3,2,7,232,At Risk
16958.0,2010-09-30 14:25:00,1,809.44,435,1,2,3,6,123,Need Attention
16959.0,2011-09-13 15:03:00,1,117.35,87,3,2,1,6,321,Need Attention
16960.0,2011-11-01 11:35:00,8,2043.43,38,4,5,4,13,454,Champions
16961.0,2011-08-15 13:46:00,3,794.56,116,3,3,3,9,333,Potential Loyalists
16962.0,2010-10-26 11:36:00,1,251.04,409,2,2,1,5,221,Need Attention
16963.0,2011-06-05 13:48:00,1,110.55,187,3,2,1,6,321,Need Attention
16964.0,2009-12-06 12:53:00,2,207.85,733,1,3,1,5,131,At Risk
16965.0,2011-04-27 12:08:00,1,201.19,226,2,2,1,5,221,Need Attention
16966.0,2011-12-01 13:40:00,7,2154.97,8,5,4,4,13,544,Champions
16967.0,2011-06-03 14:24:00,1,319.02,189,3,2,2,7,322,Potential Loyalists
16968.0,2011-12-05 15:02:00,2,439.43,4,5,3,2,10,532,Loyal Customers
16969.0,2011-10-31 13:12:00,3,650.41,39,4,3,3,10,433,Loyal Customers
16970.0,2010-03-23 13:50:00,1,71.4,626,1,2,1,4,121,Lost
16971.0,2011-11-01 15:06:00,1,357.21,38,4,2,2,8,422,Potential Loyalists
16972.0,2010-11-22 10:59:00,2,786.25,382,2,3,3,8,233,At Risk
16973.0,2010-11-18 13:56:00,1,127.0,386,2,2,1,5,221,Need Attention
16974.0,2010-07-05 10:18:00,2,365.5,522,1,3,2,6,132,At Risk
16975.0,2010-10-12 17:53:00,3,926.12,423,1,3,3,7,133,At Risk
16976.0,2011-03-17 16:33:00,1,251.52,267,2,2,1,5,221,Need Attention
16977.0,2010-11-09 13:17:00,4,496.0,395,2,4,2,8,242,At Risk
16978.0,2011-09-23 12:50:00,3,768.88,77,3,3,3,9,333,Potential Loyalists
16979.0,2011-12-06 12:21:00,9,2859.74,3,5,5,4,14,554,Champions
16980.0,2011-03-29 16:36:00,3,1473.33,255,2,3,4,9,234,At Risk
16982.0,2011-10-10 12:28:00,1,384.06,60,3,2,2,7,322,Potential Loyalists
16983.0,2011-11-27 12:10:00,11,3710.22,12,5,5,5,15,555,Champions
16984.0,2011-09-12 13:43:00,9,10754.8,88,3,5,5,13,355,Champions
16985.0,2011-11-22 13:33:00,23,10923.16,17,5,5,5,15,555,Champions
16986.0,2011-11-10 11:55:00,11,4888.75,29,4,5,5,14,455,Champions
16987.0,2011-12-06 17:26:00,11,2535.9,3,5,5,4,14,554,Champions
16988.0,2011-12-04 16:02:00,2,382.67,5,5,3,2,10,532,Loyal Customers
16989.0,2011-12-02 16:39:00,6,1133.25,7,5,4,3,12,543,Loyal Customers
16990.0,2011-05-05 08:30:00,2,344.0,218,2,3,2,7,232,At Risk
16991.0,2010-10-14 14:08:00,1,1041.21,421,1,2,3,6,123,Need Attention
16992.0,2011-11-29 11:50:00,13,5476.5,10,5,5,5,15,555,Champions
16993.0,2010-09-02 12:16:00,2,1950.95,463,1,3,4,8,134,At Risk
16996.0,2011-11-09 16:43:00,9,2123.61,30,4,5,4,13,454,Champions
16997.0,2011-02-24 17:28:00,3,702.0,288,2,3,3,8,233,At Risk
16998.0,2011-07-13 09:44:00,5,402.0,149,3,4,2,9,342,Potential Loyalists
16999.0,2011-11-16 13:53:00,2,484.82,23,4,3,2,9,432,Potential Loyalists
17000.0,2010-11-08 13:35:00,2,406.3,396,2,3,2,7,232,At Risk
17001.0,2011-12-09 09:38:00,19,6640.8,0,5,5,5,15,555,Champions
17002.0,2011-09-15 12:40:00,7,2571.55,85,3,4,4,11,344,Loyal Customers
17003.0,2010-11-02 13:15:00,4,830.16,402,2,4,3,9,243,At Risk
17004.0,2011-10-24 14:25:00,4,2425.16,46,4,4,4,12,444,Loyal Customers
17005.0,2010-08-26 10:57:00,2,742.36,470,1,3,3,7,133,At Risk
17006.0,2011-12-05 12:09:00,8,1636.32,4,5,5,4,14,554,Champions
17007.0,2011-10-20 10:47:00,7,1120.1,50,4,4,3,11,443,Loyal Customers
17008.0,2010-10-06 15:19:00,1,81.36,429,1,2,1,4,121,Lost
17009.0,2010-06-06 16:01:00,1,242.06,551,1,2,1,4,121,Lost
17010.0,2011-11-21 14:49:00,1,195.36,18,5,2,1,8,521,Potential Loyalists
17011.0,2011-11-09 13:30:00,3,671.7,30,4,3,3,10,433,Loyal Customers
17012.0,2009-12-14 17:34:00,1,384.16,725,1,2,2,5,122,Need Attention
17014.0,2011-12-01 14:09:00,3,586.33,8,5,3,2,10,532,Loyal Customers
17015.0,2011-11-11 10:45:00,3,1842.56,28,4,3,4,11,434,Loyal Customers
17016.0,2010-05-12 12:32:00,1,552.4,576,1,2,2,5,122,Need Attention
17017.0,2011-12-07 09:32:00,29,14110.61,2,5,5,5,15,555,Champions
17018.0,2011-10-30 11:42:00,6,2287.7,40,4,4,4,12,444,Loyal Customers
17019.0,2011-11-28 13:06:00,11,4012.2,11,5,5,5,15,555,Champions
17020.0,2010-06-15 13:06:00,2,935.62,542,1,3,3,7,133,At Risk
17021.0,2010-09-23 20:01:00,6,1182.22,442,1,4,3,8,143,At Risk
17022.0,2011-11-08 17:09:00,2,260.0,31,4,3,1,8,431,Potential Loyalists
17023.0,2010-10-18 15:37:00,3,800.18,417,1,3,3,7,133,At Risk
17024.0,2011-10-25 13:47:00,3,95.85,45,4,3,1,8,431,Potential Loyalists
17025.0,2011-10-10 09:06:00,5,1510.64,60,3,4,4,11,344,Loyal Customers
17026.0,2011-06-07 14:28:00,3,208.98,185,3,3,1,7,331,Potential Loyalists
17027.0,2011-09-22 12:24:00,9,1327.11,78,3,5,4,12,354,Loyal Customers
17028.0,2010-05-07 15:33:00,3,1593.83,581,1,3,4,8,134,At Risk
17029.0,2011-08-21 11:06:00,7,2137.3,110,3,4,4,11,344,Loyal Customers
17030.0,2011-10-07 08:49:00,1,146.87,63,3,2,1,6,321,Need Attention
17031.0,2011-11-28 10:23:00,6,2773.85,11,5,4,4,13,544,Champions
17032.0,2010-06-10 12:16:00,8,3004.6,547,1,5,5,11,155,Loyal Customers
17033.0,2011-09-14 14:34:00,4,1332.79,86,3,4,4,11,344,Loyal Customers
17034.0,2011-11-23 15:14:00,5,1283.92,16,5,4,4,13,544,Champions
17035.0,2011-04-08 11:23:00,4,613.59,245,2,4,2,8,242,At Risk
17036.0,2010-11-21 14:26:00,1,176.9,383,2,2,1,5,221,Need Attention
17037.0,2011-09-13 12:49:00,1,1267.32,87,3,2,4,9,324,Potential Loyalists
17038.0,2011-11-09 13:50:00,2,743.17,30,4,3,3,10,433,Loyal Customers
17039.0,2010-04-14 12:56:00,1,1954.99,604,1,2,4,7,124,Need Attention
17040.0,2011-07-25 10:19:00,2,463.25,137,3,3,2,8,332,Potential Loyalists
17041.0,2011-11-13 11:21:00,6,1686.28,26,4,4,4,12,444,Loyal Customers
17042.0,2011-12-07 12:26:00,5,1044.38,2,5,4,3,12,543,Loyal Customers
17043.0,2011-11-07 15:33:00,8,2616.55,32,4,5,4,13,454,Champions
17044.0,2011-11-14 14:28:00,12,11962.3,25,4,5,5,14,455,Champions
17045.0,2011-08-18 17:09:00,5,827.68,113,3,4,3,10,343,Loyal Customers
17046.0,2011-07-05 14:24:00,5,1906.07,157,3,4,4,11,344,Loyal Customers
17047.0,2011-09-15 13:27:00,6,2289.23,85,3,4,4,11,344,Loyal Customers
17048.0,2011-08-14 11:49:00,7,2071.68,117,3,4,4,11,344,Loyal Customers
17049.0,2011-12-07 10:48:00,19,9947.48,2,5,5,5,15,555,Champions
17050.0,2011-09-04 13:48:00,11,4691.79,96,3,5,5,13,355,Champions
17051.0,2011-05-29 14:13:00,4,714.39,194,2,4,3,9,243,At Risk
17052.0,2011-11-11 14:50:00,1,413.75,28,4,2,2,8,422,Potential Loyalists
17053.0,2011-08-01 10:23:00,1,498.48,130,3,2,2,7,322,Potential Loyalists
17054.0,2011-11-11 12:56:00,5,1356.33,28,4,4,4,12,444,Loyal Customers
17055.0,2010-09-20 12:21:00,1,239.55,445,1,2,1,4,121,Lost
17056.0,2009-12-01 12:55:00,1,128.6,738,1,2,1,4,121,Lost
17057.0,2010-04-22 19:21:00,1,294.74,596,1,2,2,5,122,Need Attention
17058.0,2011-09-19 10:13:00,3,1179.89,81,3,3,3,9,333,Potential Loyalists
17059.0,2011-11-10 12:27:00,9,5602.53,29,4,5,5,14,455,Champions
17060.0,2011-03-18 13:27:00,1,234.24,266,2,2,1,5,221,Need Attention
17061.0,2011-09-27 11:24:00,11,5232.23,73,3,5,5,13,355,Champions
17062.0,2011-01-30 11:01:00,6,1208.22,313,2,4,3,9,243,At Risk
17063.0,2011-11-18 16:19:00,13,3638.53,21,4,5,5,14,455,Champions
17064.0,2011-10-12 10:18:00,3,859.35,58,4,3,3,10,433,Loyal Customers
17065.0,2010-03-12 11:41:00,2,194.7,637,1,3,1,5,131,At Risk
17066.0,2009-12-13 13:24:00,1,228.34,726,1,2,1,4,121,Lost
